id filter_num1 kernel_size1 filter_num2 kernel_size2 hidden_layer1 hidden_layer2 learning_rate batch_size train_accuracy validation_accuracy time/s
1886 16 5 80 3 120 60 0.0002 512 78.6510009765625 77.71078491210938 1545.0168273448944
1887 12 3 32 5 120 60 0.0002 256 80.3934555053711 79.24373626708984 1402.6695671081543
1888 8 5 80 3 200 20 0.005 64 54.18497848510742 53.428714752197266 1256.087951183319
1889 16 5 32 5 120 20 0.0005 64 94.09810638427734 86.6121597290039 1682.3825192451477
189 8 3 64 5 120 60 0.01 64 20.8380184173584 20.29637336730957 2014.1359465122223
1890 16 3 48 3 200 20 0.001 16 97.9253921508789 85.67195129394531 1728.8620374202728
1891 4 5 80 3 200 60 0.005 32 52.36586380004883 52.233009338378906 855.999617099762
1892 12 3 64 3 200 20 0.0002 32 91.2774658203125 86.2340316772461 1682.053766965866
1893 8 5 48 5 200 40 0.0005 32 98.29330444335938 87.81808471679688 860.1240375041962
1894 8 5 64 3 200 40 0.0001 256 74.58354949951172 74.17475891113281 868.3957302570343
1895 16 3 64 3 120 60 0.0005 256 89.34593963623047 85.96832275390625 1686.4040670394897
1896 12 3 64 3 200 40 0.001 128 97.57281494140625 87.85897064208984 1538.4583418369293
1897 16 5 80 5 120 20 0.001 64 97.83341979980469 86.88809204101562 2743.781822681427
1898 16 5 80 5 200 20 0.0002 128 87.56770324707031 84.30250549316406 1858.5769724845886
1899 8 3 32 3 160 60 0.0002 32 88.74808502197266 85.61062622070312 965.2456376552582
19 8 3 80 3 200 40 0.002 512 94.32804870605469 86.77568054199219 1338.027660369873
190 4 5 48 5 160 20 0.0002 256 76.46908569335938 75.66683959960938 1614.198757648468
1900 8 5 32 3 200 60 0.002 16 86.43331909179688 81.62493896484375 1251.501787662506
1901 16 5 80 5 160 40 0.002 128 96.6121597290039 85.8763427734375 2634.241059064865
1902 12 5 32 3 160 60 0.0001 256 73.80684661865234 72.79508972167969 1129.171352148056
1903 4 3 64 3 120 60 0.0002 32 89.77005767822266 85.92743682861328 858.0551936626434
1904 8 5 48 3 160 40 0.005 16 20.8380184173584 20.29637336730957 1511.6851289272308
1905 8 5 48 5 120 20 0.0002 256 76.21870422363281 74.96167755126953 1084.129520893097
1906 16 5 64 5 120 40 0.005 512 75.90699768066406 74.17475891113281 2124.55157995224
1907 16 5 32 3 160 40 0.0005 128 91.79866790771484 86.45886993408203 1085.7224719524384
1908 8 5 80 5 120 40 0.002 32 78.64588165283203 76.34133911132812 1928.9883289337158
1909 12 3 64 3 200 60 0.0001 128 82.50382995605469 81.00153350830078 1367.8323333263397
191 8 5 32 5 120 60 0.005 128 84.74706268310547 81.41032409667969 1149.2613725662231
1910 12 5 64 5 120 40 0.0001 32 87.13336944580078 84.25140380859375 4578.718852996826
1911 4 3 80 3 200 40 0.002 32 97.67501068115234 85.20184326171875 1422.0553102493286
1912 8 3 64 5 120 20 0.0002 64 86.41798400878906 83.00460052490234 1907.5799231529236
1913 16 5 32 3 120 40 0.002 512 92.14102935791016 85.8763427734375 1178.9061708450317
1914 16 3 80 3 120 20 0.001 128 97.72611236572266 87.13336944580078 1657.6143686771393
1915 8 3 32 3 160 40 0.002 256 95.25804138183594 87.34798431396484 898.8295922279358
1916 12 3 80 3 120 60 0.001 64 99.16197967529297 87.24578857421875 1554.1386091709137
1917 16 3 48 5 160 40 0.001 128 97.13336944580078 87.4093017578125 3148.3691849708557
1918 4 5 64 3 120 60 0.0001 64 84.29739379882812 82.05416107177734 1039.8289775848389
1919 12 5 64 5 120 60 0.0002 512 77.33776092529297 76.01431274414062 1907.3827004432678
192 4 3 80 3 160 20 0.0001 32 84.62953186035156 81.87020874023438 1386.7675204277039
1920 8 5 64 3 200 20 0.002 256 97.32754516601562 87.15380096435547 1336.6362602710724
1921 12 3 48 5 200 60 0.01 128 20.8380184173584 20.29637336730957 1723.5324892997742
1922 12 5 64 3 160 20 0.002 512 93.83750915527344 87.24578857421875 1547.2935121059418
1923 16 5 32 5 160 20 0.01 256 20.8380184173584 20.29637336730957 1073.0317873954773
1924 12 5 48 5 160 20 0.0001 32 85.96321105957031 83.23965454101562 2439.2484588623047
1925 4 3 32 3 160 40 0.01 64 59.816043853759766 59.68318557739258 834.0312058925629
1926 12 3 80 5 120 20 0.005 128 20.8380184173584 20.29637336730957 2841.0610864162445
1927 8 5 48 3 200 40 0.01 512 81.76801300048828 78.94737243652344 1051.7317214012146
1928 12 5 64 3 160 20 0.0002 256 80.13796997070312 78.26264190673828 1469.891812801361
1929 8 5 80 5 200 40 0.01 256 20.8380184173584 20.29637336730957 1114.3967468738556
193 16 3 80 3 200 40 0.0001 32 88.55390930175781 85.19161987304688 1892.0836033821106
1930 8 3 80 5 120 20 0.0002 32 90.77670288085938 85.82524108886719 2006.7482748031616
1931 8 5 64 3 120 20 0.0005 64 95.18650817871094 86.22380828857422 1238.2259757518768
1932 12 5 80 5 120 20 0.01 256 20.8380184173584 20.29637336730957 2318.804332256317
1933 4 5 48 3 200 60 0.0001 256 72.66223907470703 72.00817108154297 950.0818915367126
1934 8 3 64 5 200 60 0.002 64 97.7720947265625 85.83546447753906 1635.3546395301819
1935 12 5 32 3 200 60 0.0005 128 91.77312469482422 86.203369140625 1043.4883289337158
1936 12 3 48 5 120 20 0.005 256 20.8380184173584 20.29637336730957 1997.7239904403687
1937 4 3 80 5 200 20 0.0001 512 63.914154052734375 62.49361038208008 1272.3021097183228
1938 12 5 48 3 200 60 0.005 128 81.89575958251953 79.17220306396484 1225.8686838150024
1939 8 3 64 5 200 60 0.001 32 96.62238311767578 85.93766021728516 2113.0225291252136
194 4 3 48 3 200 60 0.01 32 20.8380184173584 20.29637336730957 1238.535493850708
1940 4 5 32 5 200 60 0.01 256 20.8380184173584 20.29637336730957 894.4783022403717
1941 16 5 80 5 200 60 0.005 512 20.8380184173584 20.29637336730957 2838.216924905777
1942 8 3 64 3 120 20 0.0001 512 59.351043701171875 58.35462188720703 1134.433028459549
1943 12 3 32 5 200 40 0.005 16 20.8380184173584 20.29637336730957 1660.353616476059
1944 4 3 80 3 160 60 0.005 32 20.8380184173584 20.29637336730957 1589.8393218517303
1945 16 3 80 5 160 40 0.0002 64 91.3796615600586 87.0005111694336 2621.53421998024
1946 8 3 48 3 200 60 0.0001 64 83.31629943847656 81.95197296142578 1044.0882608890533
1947 12 5 80 5 120 40 0.01 512 20.8380184173584 20.29637336730957 1659.645697593689
1948 12 5 64 3 160 60 0.0001 16 90.27082061767578 85.82524108886719 1482.9505789279938
1949 16 5 64 3 160 40 0.0002 512 77.005615234375 75.45221710205078 1684.6571781635284
195 16 3 80 3 200 40 0.002 256 98.06846618652344 87.4093017578125 1554.1878962516785
1950 16 5 32 5 160 20 0.001 64 96.34133911132812 86.81655883789062 1674.6222748756409
1951 12 5 64 5 120 40 0.002 128 97.77721405029297 86.24424743652344 2054.9554817676544
1952 12 3 64 3 160 20 0.001 512 87.97138214111328 84.96678161621094 1569.5787613391876
1953 8 3 48 3 120 60 0.0002 32 89.41747283935547 85.70260620117188 1353.3661782741547
1954 4 3 64 3 160 40 0.002 256 96.15738677978516 86.08073425292969 1026.52197599411
1955 16 5 48 5 120 60 0.001 128 96.7092514038086 87.1231460571289 1963.7811241149902
1956 4 5 64 3 120 60 0.0005 512 85.79969787597656 83.38272857666016 1113.9381840229034
1957 8 5 32 3 120 20 0.001 16 96.47930145263672 85.04854583740234 1151.7942922115326
1958 12 5 80 5 200 20 0.005 256 75.75370788574219 74.10321807861328 2710.44420671463
1959 16 5 64 3 120 20 0.002 512 93.12723541259766 85.66172790527344 1401.7393934726715
196 16 5 48 5 200 20 0.002 256 97.03117370605469 86.85742950439453 2018.2546253204346
1960 4 5 80 5 200 20 0.0002 256 80.9555435180664 79.2028579711914 1395.985297203064
1961 8 3 32 5 160 60 0.005 512 93.94480895996094 86.75524139404297 1048.8391904830933
1962 16 3 32 3 200 40 0.0005 64 93.41849517822266 86.99028778076172 1073.1272661685944
1963 8 5 48 3 160 60 0.002 128 98.06336212158203 86.47930908203125 1053.150366783142
1964 8 5 32 3 120 40 0.0002 64 87.38886260986328 83.97547149658203 1020.540762424469
1965 4 3 80 5 160 60 0.01 256 61.98773193359375 61.54317855834961 1295.9231650829315
1966 8 5 48 5 160 20 0.0001 128 76.72457885742188 75.401123046875 1499.3228845596313
1967 16 3 64 3 200 60 0.0001 32 88.73786163330078 85.52886962890625 1686.3928291797638
1968 4 5 48 5 120 20 0.0001 512 54.64486312866211 53.530914306640625 871.3562505245209
1969 16 3 32 3 120 20 0.005 32 20.8380184173584 20.29637336730957 1244.603176832199
197 16 3 32 3 160 60 0.005 16 57.772098541259766 57.39396667480469 1254.987898349762
1970 4 3 64 5 200 60 0.0005 32 97.8896255493164 86.8983154296875 1369.0209033489227
1971 12 3 64 3 200 60 0.01 128 20.8380184173584 20.29637336730957 1426.106544494629
1972 8 5 48 5 200 20 0.005 64 62.86151885986328 62.94327926635742 1345.1331975460052
1973 16 5 48 3 200 60 0.0005 256 91.22637176513672 86.36688232421875 1317.3254964351654
1974 12 3 32 3 120 20 0.0005 64 90.70516204833984 85.49821472167969 1080.308589220047
1975 16 5 32 3 120 40 0.01 16 20.8380184173584 20.29637336730957 1552.3693959712982
1976 12 5 80 3 160 20 0.005 128 62.161468505859375 62.19723892211914 1196.952402830124
1977 12 5 80 5 120 40 0.0002 256 82.79509735107422 80.58251953125 2420.3866851329803
1978 4 5 64 3 160 20 0.005 64 70.0357666015625 69.06489562988281 1312.0103986263275
1979 12 3 48 5 200 20 0.005 256 76.5763931274414 75.6872787475586 1983.4662609100342
198 4 5 48 3 120 60 0.005 16 57.20490646362305 56.3822135925293 1694.8628404140472
1980 12 3 48 3 120 20 0.002 64 97.21512603759766 86.55084228515625 1189.1398196220398
1981 16 3 80 5 200 60 0.001 512 91.8548812866211 86.52017974853516 2617.5954082012177
1982 8 3 80 3 120 40 0.0001 512 65.85590362548828 65.49820709228516 1235.2143602371216
1983 12 5 32 3 160 40 0.0002 128 85.32447814941406 83.06591796875 1098.1700897216797
1984 4 5 32 3 160 40 0.005 128 93.4236068725586 83.78129577636719 920.1771214008331
1985 16 5 48 5 120 60 0.002 64 92.9637222290039 85.96832275390625 2378.05468416214
1986 16 3 80 3 200 60 0.01 32 20.8380184173584 20.29637336730957 2172.443349123001
1987 4 3 64 5 200 60 0.01 64 20.8380184173584 20.29637336730957 1282.2545952796936
1988 8 5 64 5 160 40 0.005 32 20.8380184173584 20.29637336730957 3022.8929817676544
1989 16 3 32 5 120 40 0.001 32 96.71436309814453 85.95809936523438 1822.8733530044556
199 8 5 48 5 120 40 0.002 128 97.43995666503906 86.5610580444336 1368.7042129039764
1990 12 3 32 3 200 40 0.01 16 20.8380184173584 20.29637336730957 2581.111099243164
1991 8 3 48 3 200 60 0.0001 128 80.3576889038086 79.7751693725586 1006.64000415802
1992 8 3 80 5 120 40 0.0005 256 89.35616302490234 85.89677429199219 1668.4165797233582
1993 4 5 64 5 160 40 0.0005 128 92.87174224853516 86.53040313720703 1315.12783741951
1994 16 3 48 5 200 60 0.01 512 20.8380184173584 20.29637336730957 1878.5971176624298
1995 12 3 48 3 200 60 0.0002 128 86.0296401977539 83.71997833251953 1264.251125574112
1996 4 5 32 5 120 60 0.0002 128 83.63822174072266 81.59427642822266 1492.2028951644897
1997 4 5 64 3 160 40 0.0001 64 83.84262084960938 81.95197296142578 1104.1348979473114
1998 16 5 32 3 160 20 0.002 64 94.49156951904297 84.98722076416016 1175.3941559791565
1999 4 3 64 3 200 20 0.0001 64 78.66121673583984 77.04650115966797 1123.4923286437988
2 16 3 64 3 120 20 0.0001 256 71.52273559570312 70.8329086303711 1398.24280667305
20 16 5 80 3 200 60 0.001 128 98.6203384399414 87.53193664550781 1432.3247516155243
200 12 5 64 3 160 60 0.005 64 60.47011184692383 60.245277404785156 1308.881207704544
2000 4 5 48 3 200 60 0.002 64 97.8896255493164 85.48799133300781 1075.875338792801
2001 16 5 32 5 160 60 0.0005 256 88.9422607421875 85.30403900146484 1594.2109811306
2002 16 3 32 5 200 40 0.005 16 20.8380184173584 20.29637336730957 2032.8826966285706
2003 16 3 64 5 200 20 0.0005 16 98.7889633178711 87.15380096435547 2664.9712340831757
2004 4 5 80 5 160 40 0.001 32 98.47215270996094 85.53909301757812 1673.034008026123
2005 8 5 64 5 160 60 0.0001 64 86.17782592773438 83.87327575683594 2052.474536180496
2006 8 3 48 5 160 40 0.0001 256 73.81707000732422 72.90751647949219 714.665340423584
2007 16 3 32 5 120 20 0.001 512 87.26622772216797 84.1900863647461 1642.2564346790314
2008 8 3 80 5 200 60 0.002 256 99.15687561035156 87.41952514648438 2006.884976863861
2009 12 3 32 3 160 60 0.0001 64 82.79509735107422 81.28768920898438 1086.265382051468
201 16 3 80 5 200 40 0.0005 64 98.0224838256836 88.35973358154297 2996.2144479751587
2010 4 5 64 5 120 40 0.0005 512 84.37403869628906 82.0439453125 1221.666767835617
2011 8 3 64 3 200 60 0.0005 64 95.42667388916016 87.75676727294922 1214.487199306488
2012 16 3 32 3 120 40 0.002 16 92.1819076538086 85.50843048095703 1425.8058063983917
2013 16 3 48 5 200 40 0.002 128 98.18089294433594 87.18446350097656 1992.604332447052
2014 16 3 64 5 160 60 0.0002 256 83.99591064453125 82.36075592041016 1616.1904020309448
2015 8 3 64 3 160 40 0.001 128 96.46908569335938 87.1231460571289 1220.8839087486267
2016 8 5 48 5 120 20 0.0005 16 97.37353515625 85.90699768066406 1663.0566763877869
2017 16 3 64 3 200 40 0.01 32 20.8380184173584 20.29637336730957 1819.1455082893372
2018 8 5 64 5 160 40 0.01 128 20.8380184173584 20.29637336730957 876.5855197906494
2019 12 3 32 5 160 20 0.0001 64 79.03424072265625 78.05825805664062 1362.19628572464
202 12 3 32 5 200 20 0.0001 512 63.30097198486328 62.26878356933594 1329.2645075321198
2020 4 3 48 5 200 40 0.0005 32 95.78436279296875 86.642822265625 1223.4423162937164
2021 8 5 64 5 120 40 0.0002 128 86.68881225585938 83.44404602050781 1595.5577778816223
2022 4 5 32 5 160 40 0.0001 256 69.15687561035156 68.36995697021484 790.3038926124573
2023 12 3 48 3 160 40 0.005 16 20.8380184173584 20.29637336730957 1698.5348858833313
2024 4 5 32 5 200 60 0.01 128 49.26417922973633 49.06489562988281 793.7540237903595
2025 16 3 48 5 200 60 0.001 128 98.2779769897461 87.98160552978516 2008.7401332855225
2026 4 5 80 3 160 60 0.005 512 96.68370056152344 86.22380828857422 1064.4738132953644
2027 16 5 80 3 200 40 0.0005 16 98.14000701904297 86.642822265625 2110.2850081920624
2028 4 5 48 5 120 40 0.001 128 95.59529876708984 86.58150482177734 1022.3255155086517
2029 16 5 64 3 120 40 0.001 16 94.23096466064453 83.71997833251953 1835.8619992733002
203 4 3 80 5 120 60 0.002 512 92.97904968261719 85.71282958984375 1258.7384827136993
2030 8 5 48 3 120 20 0.0005 16 97.81298065185547 86.69391632080078 1264.6737747192383
2031 12 5 32 3 160 60 0.002 16 86.2851333618164 82.75932312011719 1407.8872225284576
2032 4 3 48 3 160 40 0.001 16 98.55390930175781 85.69239044189453 1283.554430961609
2033 8 5 80 3 160 60 0.0005 256 90.59785461425781 86.0296401977539 1296.3243579864502
2034 4 5 80 3 200 40 0.001 32 96.92386627197266 85.20184326171875 1227.876183271408
2035 8 3 32 5 200 40 0.002 512 92.1819076538086 86.50996398925781 1310.2310123443604
2036 12 3 80 3 200 20 0.01 256 20.8380184173584 20.29637336730957 2688.4544858932495
2037 12 3 64 3 120 40 0.0002 16 93.67399597167969 87.35820007324219 1663.2541334629059
2038 4 5 48 3 200 20 0.0002 64 86.36177825927734 82.82064056396484 1033.560890197754
2039 16 5 48 5 120 40 0.0002 16 95.06898498535156 86.91875457763672 4708.741875886917
204 12 5 32 3 160 40 0.002 512 92.22789764404297 86.36688232421875 1591.9162068367004
2040 16 3 32 5 160 20 0.0002 512 72.53960418701172 71.78334045410156 1609.4055218696594
2041 8 3 32 3 120 40 0.0002 128 82.33009338378906 80.96065521240234 896.3557252883911
2042 8 5 32 3 160 60 0.0001 32 85.60040283203125 82.84107971191406 1440.974007844925
2043 4 5 64 3 120 60 0.0005 16 97.24067687988281 85.90699768066406 1146.517424583435
2044 12 5 32 5 160 20 0.005 64 63.70975875854492 63.45426559448242 1440.6515803337097
2045 12 5 64 5 200 20 0.01 128 20.8380184173584 20.29637336730957 2502.7385387420654
2046 8 5 80 3 200 40 0.005 256 91.6351547241211 84.57843780517578 1310.2585072517395
2047 12 3 48 5 160 40 0.0005 128 91.6044921875 86.3566665649414 1604.0992510318756
2048 12 5 80 5 200 40 0.01 128 20.8380184173584 20.29637336730957 2508.4911975860596
2049 12 3 32 3 120 60 0.002 256 94.65508270263672 87.07205200195312 1047.6441464424133
205 16 5 80 3 120 40 0.0002 128 87.74655151367188 84.23096466064453 1159.8504865169525
2050 8 5 48 3 160 40 0.0001 32 86.8983154296875 84.02656555175781 1388.4805481433868
2051 12 5 48 5 160 40 0.01 32 20.8380184173584 20.29637336730957 1754.2178065776825
2052 12 5 80 3 160 40 0.0002 16 96.33622741699219 86.80633544921875 2223.689573287964
2053 12 5 32 5 160 60 0.01 64 20.8380184173584 20.29637336730957 1539.3710856437683
2054 12 3 80 3 160 60 0.01 16 20.8380184173584 20.29637336730957 3149.543705224991
2055 4 3 64 5 160 60 0.0002 512 75.88145446777344 75.09453582763672 1223.314903497696
2056 12 5 48 5 200 20 0.0005 32 96.88809204101562 86.45886993408203 1722.207237958908
2057 16 3 80 3 120 20 0.0001 64 82.25344848632812 80.65406036376953 1627.2936379909515
2058 4 5 80 3 160 60 0.002 16 85.15585327148438 82.4016342163086 1798.801925420761
2059 12 5 80 3 120 60 0.01 16 20.8380184173584 20.29637336730957 2688.385201215744
206 12 3 64 5 120 20 0.0002 64 87.60346984863281 84.49667358398438 1432.2358243465424
2060 4 5 80 3 200 40 0.001 16 97.4093017578125 85.74348449707031 1207.4268519878387
2061 12 5 32 3 120 40 0.0005 512 83.71997833251953 81.54317474365234 731.355694770813
2062 8 3 48 5 120 20 0.0002 512 70.23505401611328 69.71895599365234 1295.0776197910309
2063 4 3 48 3 120 40 0.0002 128 81.22126007080078 79.78538513183594 729.5145425796509
2064 8 5 48 5 200 40 0.0001 32 87.33265686035156 83.87327575683594 1312.8874683380127
2065 16 5 64 3 200 20 0.001 128 97.43995666503906 86.99028778076172 914.0108275413513
2066 4 5 32 3 120 60 0.0002 16 91.18038177490234 86.03985595703125 1847.071925163269
2067 16 5 80 3 160 40 0.0005 16 98.0224838256836 86.62238311767578 2302.676267385483
2068 4 3 32 3 200 20 0.0002 128 78.61011505126953 76.95452117919922 795.100248336792
2069 16 5 48 5 160 40 0.002 512 94.58354949951172 86.5610580444336 1996.9816958904266
207 12 3 48 5 160 60 0.001 32 98.07868957519531 86.69391632080078 1819.3357815742493
2070 16 5 80 3 160 40 0.002 256 97.96116638183594 86.82677459716797 1712.256266117096
2071 8 5 80 5 120 60 0.0002 512 79.06489562988281 77.5472640991211 1753.2646527290344
2072 12 3 64 5 200 40 0.0001 64 84.79816436767578 82.66735076904297 2210.7476336956024
2073 16 5 64 5 160 60 0.0001 64 86.79100799560547 84.14920806884766 2220.2311356067657
2074 4 3 32 3 200 20 0.001 32 97.4093017578125 86.63260650634766 927.4766221046448
2075 8 3 32 5 160 40 0.0002 512 73.53091430664062 73.01992797851562 1100.4596424102783
2076 4 3 64 5 120 40 0.0005 32 97.41441345214844 87.34798431396484 1418.2281863689423
2077 16 3 80 5 160 20 0.002 128 96.5406265258789 86.6121597290039 2717.1273539066315
2078 16 3 64 3 120 20 0.0005 512 81.04752349853516 79.1619873046875 1875.4834716320038
2079 12 3 64 5 160 20 0.0005 512 81.66070556640625 79.8978042602539 2018.56019115448
208 16 5 48 3 120 20 0.0001 256 70.0 69.01380157470703 1605.6645622253418
2080 16 5 32 3 120 40 0.0005 128 92.05927276611328 86.44864654541016 1068.378350019455
2081 4 5 64 5 200 20 0.0005 32 96.78589630126953 86.2851333618164 1454.614824771881
2082 4 5 48 5 160 40 0.0005 32 96.87787628173828 86.75524139404297 1245.447538137436
2083 4 5 64 3 200 20 0.0002 16 93.357177734375 86.39754486083984 1469.1480219364166
2084 16 5 64 3 160 40 0.0001 512 63.760860443115234 62.80020523071289 1749.8410031795502
2085 8 5 48 3 160 60 0.0001 512 65.42667388916016 64.98722076416016 837.6162192821503
2086 12 3 32 5 200 40 0.005 128 80.36791229248047 78.88604736328125 1410.7003982067108
2087 16 5 48 3 160 40 0.01 512 20.8380184173584 20.29637336730957 1891.9980013370514
